blank,Material,Plant,Material Description,MRP Type,Valuation Class,Material Group,Base Unit of Measure,Price Unit,Price Control,Price,Material Type,Last Change,Created by
,90012203,3411,ENCLOSURE 22MM PLAS,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012204,3411,JUNCTION BOX 6X6X4IN PVC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012205,3411,JUNCTION BOX PVC 6.3X6.3X6.1IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012206,3411,ENCLOSURE 800F PLASTIC CSA APPROVE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012207,3411,JUNCTION BOX 8X6X6PO NEMA12 STEEL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012208,3411,ENCLOSURE E 8X8X4PO NEMA1 STEEL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012209,3411,ENCL DIECAST FS 1G 0.5IN 1HUB EMT,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012210,3411,ENCL DIECAST FS 1G 0.5IN 2HUB EMT,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012211,3411,ENCL DIECAST FS 1G 0.5IN 2HUBTHRU EMT,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012212,3411,ENCL DIECAST FS 2G 0.75IN 1HUB EMT,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012213,3411,ENCLOSURE SWITCH 60A NEMA3R STEEL,PD,3040,U39121301,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012214,3411,ENCL PLUG THREAD 0.75IN ZINC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012215,3411,ENCL PLUG THREAD HEX 0.5IN EMT,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012216,3411,CONDUIT HOLE SEAL 1.25IN STEEL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012217,3411,CONDUIT HOLE SEAL 2IN STEEL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012218,3411,KNOCKOUT CLOSURE 0.5IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012219,3411,KNOCKOUT CLOSURE 0.75IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012220,3411,KNOCKOUT CLOSURE 1.25IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012221,3411,KNOCKOUT CLOSURE 1.5IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012222,3411,KNOCKOUT CLOSURE 1IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012223,3411,PUSH BUTTON 22MM FLUSH ARROW METAL BLK,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012228,3411,PUSH BUTTON ILLUMINATED GRN FLUSH PLAST,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012229,3411,PUSH BUTTON PLASTIC 22MM AFFL BLACK,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012230,3411,CLAMP CABLE 0.312IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012231,3411,CLAMP CABLE 0.375IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012232,3411,CLAMP CABLE 0.375X0.5PO WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012233,3411,PUSH BTN 30MM ILLAMPINATED 800T,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012234,3411,PUSH BTN TTR 22MM 40MM RED METAL 800F,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012235,3411,SENSOR PHOTOELEC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012236,3411,SENSOR PHOTOELEC 9M MINIQD RETROREF,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012237,3411,SENSOR PHOTOELEC HUB 0.5IN 120V 1800W,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012238,3411,SENSOR PHOTOELEC LOCKING 120V 1800W,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012239,3411,SENSOR PROXIMITY INDUCTIVE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012240,3411,CAP PUSH BTN 30MM RED 800T,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012241,3411,CLAMP PIPE/CABLE 1.25IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012242,3411,FUSE CL RK5 TD 2A 250V,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012243,3411,FUSE CL RK5 TD 3A 600V,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012244,3411,FUSE FA  35A 32VAC 1KA 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012247,3411,FUSE SEMICON 100A 700VAC/650VDC 100KA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012248,3411,FUSE SEMICON 150A 700VAC/650VDC 100KA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012249,3411,FUSE SEMICON 350A 700VAC/650VDC 100KA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012250,3411,FUSE SEMICON 40A 700VAC/650VDC 100KA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012252,3411,ACTUATOR SLIDING BOLT 440A TLSGD2,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012253,3411,ACTUATOR GUARDLCK TLSGD2 440G,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012255,3411,CONDUIT ADAPTOR M20 TO 0.5IN NPT PLAS,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012256,3411,ALARM SOUND PNL MNT 22MM 65MM 105DB,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012257,3411,LAMP PUSH BUTTON LED 120VAC WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012258,3411,LAMP PUSH BUTTON LED 3VAC GREEN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012259,3411,LAMP E12 LED 1.2W 120V RED,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012260,3411,LAMP INCANDESCENT T3-1/4 BA9S 130V 2.6W,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012261,3411,LAMP IND T3.25 BA9S 0.95W 6.3V 0.15A,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012262,3411,SWT GUARDLCK TLSGD2 24V 0.5NPT 2NC1NO,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012263,3411,SWT PHOTOELEC 30MA 10-40VDC 4.6M,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012264,3411,SWT PHOTOELEC REDLINE SPDT 120/240VAC 6M,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012265,3411,SWITCH LIMIT SIDE ROTARY 1RT NONC,PD,3040,U39122213,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012266,3411,LIMIT SWT TOP ROLL PL SPDT 15A 600V 3.7N,PD,3040,U39122213,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012267,3411,LIMIT SWT ENCLOSED STRGHT PLUNGER SPDT,PD,3040,U39122213,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012268,3411,SWT LIMIT SFTY 30MM SH LEVER 400T 3NC1NO,PD,3040,U39122213,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012269,3411,SWITCH LIMIT HEAD ROD SPRING,PD,3040,U39122213,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012270,3411,SWT PROXI INDUCTIVE 8MM NO SSMICRO QD,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012271,3411,KIT CONV FLUO 2XT12-4XT8,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012272,3411,BUSHING 0.5IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012273,3411,BUSHING 0.75IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012274,3411,BUSHING 1.25IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012275,3411,BUSHING 1.5IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012276,3411,BUSHING 1IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012277,3411,BUSHING 2IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012278,3411,BUSHING 3IN PLASTIC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012279,3411,OUTP MOD DIG CONTROLLOGIX 16-PNT 265VAC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012280,3411,PWR MODULE LATCH PLAS LAMP WHT 120VAC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012281,3411,PWR MODULE LATCH PLAS LAMP GRN 120VAC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012284,3411,MODULE RESET REMOTE E1PLUS,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012285,3411,KIT CLAMP MILD STEEL A51 JB,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012286,3411,CLAMP ENCLOSURE NEMA12 ZINC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012287,3411,CLAMP SS ENCLOSURE A4 A4S,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012288,3411,KIT CLAMP SS FOR A51S JUNCTION BOX,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012289,3411,ENCLOSURE PLATE 10X10 WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012290,3411,ENCLOSURE PLATE 10X8 WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012291,3411,ENCLOSURE PLATE 12X10 WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012292,3411,ENCLOSURE PLATE 16X14 WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012293,3411,ENCLOSURE PLATE 6X6 WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012294,3411,PLATE COVER RECPT DUPLEX 15A WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012295,3411,WALLPLATE SWITCH DUPLEX WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012296,3411,WALLPLATE RECPT MIDWAY DUPLEX ORANGE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012297,3411,PLATE GNDF RECPT 15A GREY PVC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012298,3411,FUSE HOLDER 0-30A 800VAC MIDGET 3 POLE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012299,3411,FUSE HOLDER 200A FOR SEMICONDUCTOR FUSE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012300,3411,FUSE HOLDER 30A 600V 1P ULTRASAFE CL J,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012302,3411,RECEPTACLE 15A 125V DUPLEX ORANGE 5-15R,PD,3040,U39121406,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012303,3411,RECEPTACLE 20A 125V 5-20R DUPLEX WHT,PD,3040,U39121406,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012304,3411,RECEPTACLE 5-15R 2P3W 15A 125V YELLOW,PD,3040,U39121406,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012305,3411,RECEPTACLE CIRC LCK 15A 125V L1-15R BW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012306,3411,RECEPTACLE GFCI 15A 125V 5-15R DUPX WHT,PD,3040,U39121406,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012307,3411,RECEPTACLE LCK 15A 125V L5-15R BW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012308,3411,RECEPTACLE LCK 15A 125V L5-15R YLW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012309,3411,RECEPTACLE LCK 15A 125V ML-2R BLK,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012310,3411,RECEPTACLE LCK 30A 4W 3P600V L17-30R BW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012311,3411,RECEPTACLE LCK 30A 600V L17-30R BLK,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012312,3411,QWIK LOK PLUG LOCKING 120V 15A,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012313,3411,NIPPLE ELEC CONDUIT MF DIECAST 0.5IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012314,3411,CONN LT STRN RELIEF 0.5IN 0.125-0.25,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012315,3411,CONN LT STRN RELIEF 0.5IN 0.625-0.75,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012316,3411,CONN LIQUIDTIGHT N-INS 0.5IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012317,3411,CONN LIQUIDTIGHT N-INS 1IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012318,3411,CONN LIQUIDTIGHT N-INS 90D 0.5IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012319,3411,CONN LIQUIDTIGHT N-INS 90D 1IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012320,3411,CONN LT STRN RLF 0.5IN 0.125-0.275 90D,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012321,3411,CONN LT STRN RLF 0.5IN 0.4-0.56 90D,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012322,3411,CONN LT STRN RLF 0.75IN 0.125-0.375 ALU,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012323,3411,CONN TECK 0.5IN 90D 0.7-0.8,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012324,3411,CONN TECK 0.5IN 90D 0.8-0.9,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012325,3411,CONN TECK 0.5IN 90D 0.9-1,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012326,3411,CONN TECK 0.75PO 90D 1.2-1,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012327,3411,CONN TECK 1PO 90D 1.4-1.2,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012328,3411,FITTING FLAT 2 HOLES 3.5IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012329,3411,FITTING FLAT 4 HOLES 5.375IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012330,3411,CBL FITTING TECK 0.5PO 0.8-0.6,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012331,3411,CBL FITTING TECK 0.5PO 0.9-0.7,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012332,3411,NUT CHANNEL 0.375IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012333,3411,HEATING ELEMENT 1.15SF 0.48A,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012334,3411,HEATING ELEMENT 1.15SF 1.55-1.51A,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012338,3411,PLUG 5-15P 2P3W 15A 125V YELLOW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012339,3411,PLUG LOCKING 15A 125V L1-15P BW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012340,3411,PLUG LOCKING 15A 125V L5-15P BW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012341,3411,PLUG LOCKING 15A 125V ML-2P BLK,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012342,3411,FUSE SEMI-CONDUCT 200A 700VAC 650VDC,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012343,3411,FUSE TD 1/8A 250VAC 35A 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012345,3411,FUSE TD 12A 500VAC 10KA MIDGET,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012346,3411,FUSE TD 3A 250VAC 100A 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012347,3411,FUSE TD 7A 500VAC 10KA MIDGET,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012348,3411,SWITCH 30A 3P 600V NEMA,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012349,3411,SWITCH TOGGLE 15A 120V NON-GND WHITE,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012350,3411,TOGGLE SWITCH 30MM 4WAY,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012351,3411,SWT GUARDLCK TLSGD2 110V 0.5NPT 2NC1NO,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012352,3411,FUSE 150A 600VAC 200KA J FAST ACTING,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012353,3411,FUSE 15A 125VAC 10KA FA 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012354,3411,FUSE 15A 125VAC 10KA TD 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012355,3411,FUSE 15A 125VAC 10KA TD TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012356,3411,FUSE 15A 250VAC 10KA FA 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012357,3411,FUSE 15A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012358,3411,FUSE 15A 600VAC 200KA CC FA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012359,3411,FUSE 1A 250VAC 10KA FA 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012361,3411,FUSE 1A 250VAC 10KA TD 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012362,3411,FUSE 1A 500VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012367,3411,FUSE 20A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012368,3411,FUSE 20A 600VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012371,3411,FUSE 20A 600VAC/300VDC 200/100KA T FA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012372,3411,FUSE 25A 32VAC FA 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012373,3411,FUSE 2A 250VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012375,3411,FUSE 2A 250VAC 10KA TD 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012382,3411,FUSE 3A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012383,3411,FUSE 400A 600VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012385,3411,FUSE 40A 600VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012387,3411,FUSE 40A 600VAC 200KA CLASS T FA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012388,3411,FUSE 45A 600VAC 200KA CLASS J TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012389,3411,FUSE 4A 125VAC 10KA TD 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012391,3411,FUSE 5A 125VAC 10KA TD 5X20MM,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012393,3411,FUSE 5A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012398,3411,FUSE 600A 600VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012400,3411,FUSE 60A 600VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012404,3411,FUSE 70A 600VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012405,3411,FUSE 70A 600VAC/300VDC 200/100KA T FA,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012407,3411,FUSE 8A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012408,3411,FUSE 8A 600VAC 200KA CLASS J TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012409,3411,FUSE CL RK5 TD 10A 250V,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012412,3411,CBL FITTING TECK 0.5PO 1-0.8,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012413,3411,CBL FITTING TECK 0.75PO 1.1-0.8,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012414,3411,CBL FITTING TECK 0.75PO 1.2-1,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012415,3411,CBL FITTING TECK 1.25PO 1.6-1.4,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012416,3411,CBL FITTING TECK 1PO 1.4-1.2,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012417,3411,RECEPTACLE 15A DIN,PD,3040,U39121406,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012418,3411,RECPT 20A 125V 520R,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012419,3411,RECPT LOCKING 20A 125/250V NEMAL1420P,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012420,3411,REDUCER THREADED STEEL 1/2-3/8IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012421,3411,REDUCER THREADED STEEL 3/4-1/2IN,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012422,3411,RELAY CUBE 4PDT 12A 24VDC,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012423,3411,GUARDMASTER SAFETY RELAY MSR127TP 24V,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012426,3411,RELAY OVERLOAD SS 3PH 3.2-16A,PD,3040,U39121520,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012427,3411,RELAY TIMING 2PDT 11PIN MF,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012428,3411,RELAY TIMING MINI 4PDT 24VDC 10M,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012429,3411,RELAY TIMING MINI 4PDT MM MF 230V,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012430,3411,WASHER REDUC0.75X.5IN STEEL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012431,3411,WASHER REDUC 1.5X0.5IN STEEL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012432,3411,PLUG LOCKING 20A 125V 520P,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012433,3411,PLUG LOCKING 20A 125/250V NEMAL1420P,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012434,3411,PLUG LOCKING 20A 347V L2420P,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012435,3411,PLUG LOCKING 30A 4W 3P600V L17-30P BW,PD,3040,U31162313,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012436,3411,FUSE 0.5A 250VAC 10KA FA 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012438,3411,FUSE 0.5A 250VAC 10KA TD 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012439,3411,FUSE 0.5A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012440,3411,FUSE 100A 250VAC 10KA TYPE-D,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012441,3411,FUSE 10A 125VAC 10KA TD 1/4X1-1/4IN,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
,90012444,3411,FUSE 10A 600VAC 10KA MIDGET TD,PD,3040,U39121439,EA,1,V,0.01,ZER2,,X9999FFCOOM4
