Material,Plant,TotalStock
90001267,1715,0.000
90001268,1715,0.000
90001269,1715,0.000
90001270,1715,0.000
90001271,1715,0.000
90001272,1715,0.000
90001273,1715,0.000
90001274,1715,0.000
90001275,1715,1.000
90001276,1715,1.000
90001277,1715,1.000
90001278,1715,1.000
90001279,1715,0.000
90001280,1715,1.000
90001281,1715,0.000
90001282,1715,0.000
90001283,1715,0.000
90001284,1715,0.000
90001285,1715,0.000
90001286,1715,0.000
90001287,1715,0.000
90001288,1715,0.000
90001289,1715,0.000
90001290,1715,0.000
90001291,1715,0.000
90001292,1715,10.000
90001293,1715,1.000
90001294,1715,1.000
90001295,1715,1.000
90001296,1715,10.000
90001297,1715,1.000
90001298,1715,1.000
90001299,1715,30.000
90001300,1715,0.000
90001301,1715,1.000
90001302,1715,0.000
90001303,1715,0.000
90001304,1715,1.000
90001305,1715,0.000
90001306,1715,0.000
90001307,1715,0.000
90001308,1715,2.000
90001309,1715,0.000
90001310,1715,0.000
90001311,1715,0.000
90001312,1715,0.000
90001313,1715,0.000
90001314,1715,0.000
90001315,1715,0.000
90001316,1715,1.000
90001317,1715,0.000
90001318,1715,0.000
90001319,1715,0.000
90001320,1715,0.000
90001321,1715,0.000
90001322,1715,0.000
90001323,1715,0.000
90001324,1715,1.000
90001325,1715,0.000
90001326,1715,0.000
90001327,1715,2.000
90001328,1715,0.000
90001329,1715,1.000
90001330,1715,1.000
90001331,1715,0.000
90001332,1715,0.000
90001333,1715,0.000
90001334,1715,0.000
90001335,1715,39.000
90001336,1715,0.000
90001337,1715,1.000
90001338,1715,0.000
90001339,1715,0.000
90001340,1715,0.000
90001341,1715,0.000
90001342,1715,0.000
90001343,1715,0.000
90001344,1715,0.000
90001345,1715,0.000
90001346,1715,0.000
90001347,1715,0.000
90001348,1715,0.000
90001349,1715,1.000
90001350,1715,1.000
90001351,1715,2.000
90001352,1715,1.000
90001353,1715,1.000
90001354,1715,0.000
90001355,1715,0.000
90001356,1715,0.000
90001357,1715,1.000
90001358,1715,0.000
90001359,1715,0.000
90001360,1715,1.000
90001361,1715,0.000
90001362,1715,2.000
90001363,1715,9.000
90001364,1715,1.000
90001365,1715,1.000
90001366,1715,1.000
90001367,1715,0.000
90001368,1715,1.000
90001369,1715,1.000
90001370,1715,1.000
90001371,1715,0.000
90001372,1715,0.000
90001373,1715,0.000
90001374,1715,0.000
90001375,1715,0.000
90001376,1715,0.000
90001377,1715,0.000
90001378,1715,0.000
90001379,1715,0.000
90001380,1715,1.000
90001381,1715,0.000
90001382,1715,0.000
90001383,1715,0.000
90001384,1715,0.000
90001385,1715,0.000
90001386,1715,0.000
90001387,1715,0.000
90001388,1715,0.000
90001389,1715,0.000
90001390,1715,0.000
90001391,1715,0.000
90001392,1715,0.000
90001393,1715,0.000
90001394,1715,1.000
90001395,1715,0.000
90001396,1715,2.000
90001397,1715,2.000
90001398,1715,1.000
90001399,1715,1.000
90001400,1715,1.000
90001401,1715,2.000
90001402,1715,1.000
90001403,1715,1.000
90001404,1715,1.000
90001405,1715,0.000
90001406,1715,0.000
90001407,1715,1.000
90001408,1715,0.000
90001409,1715,0.000
90001410,1715,1.000
90001411,1715,0.000
90001412,1715,1.000
90001413,1715,2.000
90001414,1715,0.000
90001415,1715,0.000
90001416,1715,20.000
90001417,1715,5.000
90001418,1715,5.000
90001419,1715,0.000
90001420,1715,0.000
90001421,1715,0.000
90001422,1715,0.000
90001423,1715,0.000
90001424,1715,0.000
90001425,1715,0.000
90001426,1715,0.000
90001427,1715,12.000
90001428,1715,0.000
90001429,1715,0.000
90001430,1715,0.000
90001431,1715,0.000
90001432,1715,0.000
90001433,1715,0.000
90001434,1715,0.000
90001435,1715,0.000
90001436,1715,0.000
90001437,1715,0.000
90001438,1715,0.000
90001439,1715,0.000
90001440,1715,5.000
90001441,1715,0.000
90001442,1715,1.000
90001443,1715,1.000
90001444,1715,0.000
90001445,1715,0.000
90001446,1715,1.000
90001447,1715,1.000
90001448,1715,1.000
90001449,1715,1.000
90001450,1715,1.000
90001451,1715,1.000
90001452,1715,0.000
90001453,1715,1.000
90001454,1715,1.000
90001455,1715,1.000
90001456,1715,2.000
90001457,1715,0.000
90001458,1715,1.000
90001459,1715,1.000
90001460,1715,1.000
90001461,1715,1.000
90001462,1715,3.000
90001463,1715,3.000
90001464,1715,0.000
90001465,1715,1.000
90001466,1715,0.000
90001467,1715,0.000
90001468,1715,0.000
90001469,1715,0.000
90001470,1715,0.000
90001471,1715,0.000
90001472,1715,0.000
90001473,1715,0.000
90001474,1715,0.000
90001475,1715,0.000
90001476,1715,0.000
90001477,1715,1.000
90001478,1715,0.000
90001479,1715,0.000
90001480,1715,1.000
90001481,1715,0.000
90001482,1715,0.000
90001483,1715,0.000
90001484,1715,0.000
90001485,1715,1.000
90001486,1715,1.000
90001487,1715,0.000
90001488,1715,0.000
90001489,1715,0.000
90001490,1715,1.000
90001491,1715,0.000
90001492,1715,0.000
90001493,1715,0.000
90001494,1715,0.000
90001495,1715,0.000
90001496,1715,0.000
90001497,1715,0.000
90001498,1715,0.000
90001499,1715,0.000
90001500,1715,0.000
90001501,1715,4.000
90001502,1715,3.000
90001503,1715,0.000
90001504,1715,0.000
90001505,1715,0.000
90001506,1715,1.000
90001507,1715,0.000
90001508,1715,0.000
90001509,1715,0.000
90001510,1715,0.000
90001511,1715,0.000
90001512,1715,0.000
90001513,1715,0.000
90001514,1715,0.000
90001515,1715,0.000
90001516,1715,0.000
90001517,1715,0.000
90001518,1715,0.000
90001519,1715,0.000
90001520,1715,0.000
90001521,1715,0.000
90001522,1715,0.000
90001523,1715,0.000
90001524,1715,0.000
90001525,1715,0.000
90001526,1715,0.000
90001527,1715,0.000
90001528,1715,0.000
90001529,1715,0.000
90001530,1715,0.000
90001531,1715,0.000
90001532,1715,0.000
90001533,1715,0.000
90001534,1715,0.000
90001535,1715,0.000
90001536,1715,0.000
90001537,1715,0.000
90001538,1715,0.000
90001539,1715,6.000
90001540,1715,0.000
90001541,1715,0.000
90001542,1715,0.000
90001543,1715,0.000
90001544,1715,1.000
90001545,1715,0.000
90001546,1715,0.000
90001547,1715,0.000
90001548,1715,0.000
90001549,1715,0.000
90001550,1715,0.000
90001551,1715,0.000
90001552,1715,0.000
90001553,1715,2.000
90001554,1715,3.000
90001555,1715,1.000
90001556,1715,1.000
90001557,1715,1.000
90001558,1715,1.000
90001559,1715,1.000
90001560,1715,1.000
90001561,1715,1.000
90001562,1715,2.000
90001563,1715,0.000
90001564,1715,1.000
90001565,1715,2.000
90001566,1715,0.000
90001567,1715,0.000
90001568,1715,0.000
90001569,1715,0.000
90001570,1715,0.000
90001571,1715,0.000
90001572,1715,0.000
90001573,1715,1.000
90001574,1715,1.000
90001575,1715,0.000
90001576,1715,0.000
90001577,1715,2.000
90001578,1715,0.000
90001579,1715,0.000
90001580,1715,0.000
90001581,1715,0.000
90001582,1715,0.000
90001583,1715,0.000
90001584,1715,0.000
90001585,1715,0.000
90001586,1715,0.000
90001587,1715,0.000
90001588,1715,0.000
90001589,1715,0.000
90001590,1715,0.000
90001591,1715,0.000
90001592,1715,4.000
90001593,1715,2.000
90001594,1715,8.000
90001595,1715,2.000
90001596,1715,6.000
90001597,1715,0.000
90001598,1715,0.000
90001599,1715,0.000
90001600,1715,1.000
90001601,1715,20.000
90001602,1715,0.000
90001603,1715,0.000
90001604,1715,1.000
90001605,1715,0.000
90001606,1715,1.000
90001607,1715,0.000
90001608,1715,1.000
90001609,1715,0.000
90001610,1715,0.000
90001611,1715,0.000
90001612,1715,0.000
90001613,1715,0.000
90001614,1715,0.000
90001615,1715,0.000
90001616,1715,0.000
90001617,1715,0.000
90001618,1715,1.000
90001619,1715,0.000
90001620,1715,1.000
90001621,1715,2.000
90001622,1715,0.000
90001623,1715,0.000
90001624,1715,0.000
90001625,1715,0.000
90001626,1715,8.000
90001627,1715,10.000
90001628,1715,0.000
90001629,1715,1.000
90001630,1715,1.000
90001631,1715,0.000
90001632,1715,1.000
90001633,1715,0.000
90001634,1715,0.000
90001635,1715,1.000
90001636,1715,0.000
90001637,1715,0.000
90001638,1715,0.000
90001639,1715,0.000
90001640,1715,0.000
90001641,1715,0.000
90001642,1715,0.000
90001643,1715,0.000
90001644,1715,0.000
90001645,1715,0.000
90001646,1715,0.000
90001647,1715,0.000
90001648,1715,0.000
90001649,1715,0.000
90001650,1715,0.000
90001651,1715,0.000
90001652,1715,0.000
90001653,1715,0.000
90001654,1715,0.000
90001655,1715,0.000
90001656,1715,0.000
90001657,1715,0.000
90001658,1715,0.000
90001659,1715,0.000
90001660,1715,0.000
90001661,1715,0.000
90001662,1715,0.000
90001663,1715,0.000
90001664,1715,0.000
90001665,1715,1.000
90001666,1715,1.000
90001667,1715,0.000
90001668,1715,1.000
90001669,1715,0.000
90001670,1715,0.000
90001671,1715,0.000
90001672,1715,0.000
90001673,1715,0.000
90001674,1715,0.000
90001675,1715,0.000
90001676,1715,0.000
90001677,1715,0.000
90001678,1715,0.000
90001679,1715,0.000
90001680,1715,0.000
90001681,1715,0.000
90001682,1715,0.000
90001683,1715,0.000
90001684,1715,0.000
90001685,1715,0.000
90001686,1715,0.000
90001687,1715,0.000
90001688,1715,0.000
90001689,1715,0.000
90001690,1715,0.000
90001691,1715,0.000
90001692,1715,0.000
90001693,1715,0.000
90001694,1715,0.000
90001695,1715,0.000
90001696,1715,0.000
90001697,1715,0.000
90001698,1715,0.000
90001699,1715,0.000
90001700,1715,0.000
90001701,1715,0.000
90001702,1715,0.000
90001703,1715,1.000
90001704,1715,0.000
90001705,1715,0.000
90001706,1715,0.000
90001707,1715,0.000
90001708,1715,0.000
90001709,1715,0.000
90001710,1715,0.000
90001711,1715,0.000
90001712,1715,0.000
90001713,1715,0.000
90001714,1715,0.000
90001715,1715,0.000
90001716,1715,2.000
90001717,1715,1.000
90001718,1715,2.000
90001719,1715,0.000
90001720,1715,0.000
90001721,1715,0.000
90001722,1715,0.000
90001723,1715,0.000
90001724,1715,0.000
90001725,1715,1.000
90001726,1715,2.000
90001727,1715,16.000
90001728,1715,0.000
90001729,1715,0.000
90001730,1715,0.000
90001731,1715,0.000
90001732,1715,0.000
90001733,1715,0.000
90001734,1715,0.000
90001735,1715,0.000
90001736,1715,0.000
90001737,1715,0.000
90001738,1715,0.000
90001739,1715,0.000
90001740,1715,0.000
90001741,1715,0.000
90001742,1715,0.000
90001743,1715,0.000
90001744,1715,0.000
90001745,1715,0.000
90001746,1715,0.000
90001747,1715,0.000
90001748,1715,0.000
90001749,1715,0.000
90001750,1715,0.000
90001751,1715,0.000
90001752,1715,0.000
90001753,1715,0.000
90001754,1715,0.000
90001755,1715,0.000
90001756,1715,0.000
90001757,1715,0.000
90001758,1715,0.000
90001759,1715,1.000
90001760,1715,3.000
90001761,1715,0.000
90001762,1715,0.000
90001763,1715,3.000
90001764,1715,0.000
90001765,1715,0.000
90001766,1715,0.000
90001767,1715,0.000
90001768,1715,0.000
90001769,1715,0.000
90001770,1715,0.000
90001771,1715,0.000
90001772,1715,0.000
90001773,1715,0.000
90001774,1715,0.000
90001775,1715,0.000
90001776,1715,0.000
90001777,1715,0.000
90001778,1715,0.000
90001779,1715,0.000
90001780,1715,0.000
90001781,1715,0.000
90001782,1715,0.000
90001783,1715,1.000
90001784,1715,0.000
90001785,1715,0.000
90001786,1715,1.000
90001787,1715,1.000
90001788,1715,1.000
90001789,1715,1.000
90001790,1715,1.000
90001791,1715,0.000
90001792,1715,0.000
90001793,1715,0.000
90001794,1715,0.000
90001795,1715,0.000
90001796,1715,0.000
90001797,1715,0.000
90001798,1715,0.000
90001799,1715,0.000
90001800,1715,0.000
90001801,1715,0.000
90001802,1715,0.000
90001803,1715,0.000
90001804,1715,0.000
90001805,1715,0.000
90001806,1715,1.000
90001807,1715,1.000
90001808,1715,1.000
90001809,1715,0.000
90001810,1715,0.000
90001811,1715,0.000
90001812,1715,0.000
90001813,1715,0.000
90001814,1715,0.000
90001815,1715,0.000
90001816,1715,0.000
90001817,1715,0.000
90001818,1715,2.000
90001819,1715,1.000
90001820,1715,1.000
90001821,1715,1.000
90001822,1715,6.000
90001823,1715,0.000
90001824,1715,6.000
90001825,1715,24.000
90001826,1715,0.000
90001827,1715,0.000
90001828,1715,0.000
90001829,1715,1.000
90001830,1715,0.000
90001831,1715,4.000
90001832,1715,0.000
90001833,1715,0.000
90001834,1715,0.000
90001835,1715,0.000
90001836,1715,0.000
90001837,1715,0.000
90001838,1715,0.000
90001839,1715,0.000
90001840,1715,0.000
90001841,1715,10.000
90001842,1715,0.000
90001843,1715,0.000
90001844,1715,0.000
90001844,2241,0.000
90001845,1715,8.000
90001846,1715,0.000
90001847,1715,0.000
90001847,2241,0.000
90001848,1715,0.000
90001849,1715,2.000
90001849,2241,0.000
90001850,1715,0.000
90001851,1715,0.000
90001852,1715,0.000
90001853,1715,1.000
90001854,1715,6.000
90001855,1715,0.000
90001856,1715,2.000
90001857,1715,0.000
90001858,1715,0.000
90001859,1715,0.000
90001860,1715,0.000
90001861,1715,0.000
90001862,1715,0.000
90001863,1715,0.000
90001864,1715,0.000
90001865,1715,0.000
90001866,1715,0.000
90001867,1715,0.000
90001868,1715,0.000
90001869,1715,0.000
90001870,1715,0.000
90001871,1715,0.000
90001872,1715,0.000
90001873,1715,0.000
90001874,1715,0.000
90001875,1715,0.000
90001876,1715,0.000
90001877,1715,0.000
90001878,1715,0.000
90001879,1715,0.000
90001880,1715,0.000
90001881,1715,0.000
90001882,1715,0.000
90001883,1715,1.000
90001884,1715,0.000
90001885,1715,0.000
90001886,1715,0.000
90001887,1715,0.000
90001888,1715,0.000
90001889,1715,0.000
90001890,1715,0.000
90001891,1715,0.000
90001892,1715,0.000
90001893,1715,0.000
90001894,1715,0.000
90001895,1715,0.000
90001896,1715,0.000
90001897,1715,0.000
90001898,1715,0.000
90001899,1715,0.000
90001900,1715,1.000
90001901,1715,0.000
90001902,1715,0.000
90001903,1715,0.000
90001904,1715,0.000
90001905,1715,0.000
90001906,1715,1.000
90001907,1715,1.000
90001908,1715,0.000
90001909,1715,0.000
90001910,1715,2.000
90001911,1715,0.000
90001912,1715,0.000
90001913,1715,0.000
90001914,1715,0.000
90001915,1715,0.000
90001916,1715,1.000
90001917,1715,0.000
90001918,1715,0.000
90001919,1715,0.000
90001920,1715,0.000
90001921,1715,0.000
90001922,1715,0.000
90001923,1715,0.000
90001924,1715,0.000
90001925,1715,0.000
90001926,1715,1.000
90001927,1715,0.000
90001928,1715,0.000
90001929,1715,0.000
90001930,1715,0.000
90001931,1715,0.000
90001932,1715,0.000
90001933,1715,4.000
90001934,1715,0.000
90001935,1715,0.000
90001936,1715,0.000
90001937,1715,0.000
90001938,1715,0.000
90001939,1715,0.000
90001940,1715,0.000
90001941,1715,0.000
90001942,1715,23.000
90001943,1715,0.000
90001944,1715,0.000
90001945,1715,0.000
90001946,1715,0.000
90001947,1715,0.000
90001948,1715,0.000
90001949,1715,0.000
90001950,1715,0.000
90001951,1715,0.000
90001952,1715,0.000
90001953,1715,1.000
90001954,1715,0.000
90001955,1715,0.000
90001956,1715,0.000
90001957,1715,0.000
90001958,1715,0.000
90001959,1715,0.000
90001960,1715,0.000
90001961,1715,0.000
90001962,1715,0.000
90001963,1715,0.000
90001964,1715,0.000
90001965,1715,0.000
90001966,1715,0.000
90001967,1715,4.000
90001968,1715,2.000
90001969,1715,0.000
90001970,1715,0.000
90001971,1715,0.000
90001972,1715,0.000
90001973,1715,0.000
90001974,1715,0.000
90001975,1715,0.000
90001976,1715,0.000
90001977,1715,11.000
90001978,1715,0.000
90001979,1715,0.000
90001980,1715,0.000
90001981,1715,0.000
90001982,1715,0.000
90001983,1715,0.000
90001984,1715,0.000
90001985,1715,0.000
90001986,1715,0.000
90001987,1715,0.000
90001988,1715,0.000
90001989,1715,0.000
90001990,1715,0.000
90001991,1715,0.000
90001992,1715,0.000
90001993,1715,0.000
90001994,1715,0.000
90001995,1715,0.000
90001996,1715,0.000
90001997,1715,0.000
90001998,1715,0.000
90001999,1715,0.000
90002000,1715,0.000
90002001,1715,4.000
90002002,1715,0.000
90002003,1715,2.000
90002004,1715,2.000
90002005,1715,0.000
90002006,1715,0.000
90002007,1715,0.000
90002008,1715,0.000
90002009,1715,0.000
90002010,1715,0.000
90002011,1715,0.000
90002012,1715,0.000
90002013,1715,0.000
90002014,1715,0.000
90002015,1715,0.000
90002016,1715,0.000
90002017,1715,0.000
90002018,1715,0.000
90002019,1715,0.000
90002020,1715,0.000
90002021,1715,0.000
90002022,1715,0.000
90002023,1715,0.000
90002024,1715,1.000
90002025,1715,0.000
90002026,1715,4.000
90002027,1715,47.000
90002028,1715,0.000
90002029,1715,0.000
90002030,1715,0.000
90002031,1715,0.000
90002032,1715,0.000
90002033,1715,0.000
90002034,1715,0.000
90002035,1715,0.000
90002036,1715,0.000
90002037,1715,0.000
90002038,1715,0.000
90002039,1715,0.000
90002040,1715,0.000
90002041,1715,0.000
90002042,1715,0.000
90002043,1715,0.000
90002044,1715,0.000
90002045,1715,0.000
90002046,1715,0.000
90002047,1715,0.000
90002048,1715,0.000
90002049,1715,0.000
90002050,1715,0.000
90002051,1715,0.000
90002052,1715,0.000
90002053,1715,0.000
90002054,1715,0.000
90002055,1715,0.000
90002056,1715,0.000
90002057,1715,3.000
90002058,1715,0.000
90002059,1715,0.000
90002060,1715,2.000
90002061,1715,0.000
90002062,1715,0.000
90002063,1715,0.000
90002064,1715,0.000
90002065,1715,1.000
90002066,1715,0.000
90002067,1715,8.000
90002068,1715,1.000
90002069,1715,1.000
90002070,1715,0.000
90002071,1715,0.000
90002072,1715,2.000
90002073,1715,3.000
90002074,1715,0.000
90002075,1715,1.000
90002076,1715,1.000
90002077,1715,0.000
90002078,1715,1.000
90002079,1715,0.000
90002080,1715,0.000
90002081,1715,2.000
90002082,1715,0.000
90002083,1715,0.000
90002084,1715,1.000
90002085,1715,0.000
90002086,1715,0.000
90002087,1715,0.000
90002088,1715,0.000
90002089,1715,0.000
90002090,1715,0.000
90002091,1715,0.000
90002092,1715,2.000
90002093,1715,0.000
90002094,1715,0.000
90002095,1715,0.000
90002096,1715,0.000
90002097,1715,0.000
90002098,1715,0.000
90002099,1715,0.000
90002100,1715,0.000
90002101,1715,0.000
90002102,1715,0.000
90002103,1715,0.000
90002104,1715,0.000
90002105,1715,0.000
90002106,1715,0.000
90002107,1715,0.000
90002108,1715,1.000
90002109,1715,0.000
90002110,1715,0.000
90002111,1715,0.000
90002112,1715,0.000
90002113,1715,0.000
90002114,1715,0.000
90002115,1715,2.000
90002116,1715,0.000
90002117,1715,0.000
90002118,1715,0.000
90002119,1715,0.000
90002120,1715,0.000
90002121,1715,0.000
90002122,1715,20.000
90002123,1715,0.000
90002124,1715,0.000
90002125,1715,1.000
90002126,1715,1.000
90002127,1715,0.000
90002128,1715,0.000
90002129,1715,0.000
90002130,1715,0.000
90002131,1715,0.000
90002132,1715,0.000
90002133,1715,0.000
90002134,1715,0.000
90002135,1715,1.000
90002136,1715,1.000
90002137,1715,0.000
90002138,1715,0.000
90002139,1715,0.000
90002140,1715,0.000
90002141,1715,0.000
90002142,1715,0.000
90002143,1715,0.000
90002144,1715,0.000
90002145,1715,0.000
90002146,1715,0.000
90002147,1715,0.000
90002148,1715,1.000
90002149,1715,0.000
90002150,1715,0.000
90002151,1715,0.000
90002152,1715,0.000
90002153,1715,0.000
90002154,1715,0.000
90002155,1715,0.000
90002156,1715,0.000
90002157,1715,0.000
90002158,1715,0.000
90002159,1715,0.000
90002160,1715,0.000
90002161,1715,0.000
90002162,1715,0.000
90002163,1715,0.000
90002164,1715,0.000
90002165,1715,0.000
90002166,1715,0.000
90002167,1715,0.000
90002168,1715,0.000
90002169,1715,0.000
90002170,1715,0.000
90002171,1715,0.000
90002172,1715,0.000
90002173,1715,0.000
90002174,1715,0.000
90002175,1715,0.000
90002176,1715,0.000
90002177,1715,0.000
90002178,1715,0.000
90002179,1715,0.000
90002180,1715,2.000
90002181,1715,0.000
90002182,1715,0.000
90002183,1715,0.000
90002184,1715,0.000
90002185,1715,0.000
90002186,1715,0.000
90002187,1715,0.000
90002188,1715,0.000
90002189,1715,0.000
90002190,1715,0.000
90002191,1715,0.000
90002192,1715,0.000
90002193,1715,1.000
90002194,1715,0.000
90002195,1715,0.000
90002196,1715,1.000
90002197,1715,0.000
90002198,1715,0.000
90002199,1715,0.000
90002200,1715,0.000
90002201,1715,0.000
90002202,1715,2.000
90002203,1715,2.000
90002204,1715,1.000
90002205,1715,1.000
90002206,1715,1.000
90002207,1715,1.000
90002208,1715,0.000
90002209,1715,1.000
90002210,1715,0.000
90002211,1715,0.000
90002212,1715,0.000
90002213,1715,0.000
90002214,1715,0.000
90002215,1715,0.000
90002216,1715,0.000
90002217,1715,0.000
90002218,1715,0.000
90002219,1715,0.000
90002220,1715,0.000
90002221,1715,0.000
90002222,1715,4.000
90002223,1715,0.000
90002224,1715,0.000
90002225,1715,0.000
90002226,1715,0.000
90002227,1715,0.000
90002228,1715,0.000
90002229,1715,0.000
90002230,1715,0.000
90002231,1715,0.000
90002232,1715,0.000
90002233,1715,0.000
90002234,1715,0.000
90002235,1715,0.000
90002236,1715,0.000
90002237,1715,0.000
90002238,1715,0.000
90002239,1715,0.000
90002240,1715,0.000
90002241,1715,0.000
90002242,1715,0.000
90002243,1715,0.000
90002244,1715,0.000
