"Material";"Plant";"Material Description";"HasStock";"DUPLICATE_REFERENCE";"MANUFACTURER/VENDOR";"PART_NUMBER";"M";"Utopia_OEMFlag";"Z011_NotOEM";"count(Characteristic Value)";"maximum(Criticality)";"count(BOM Usg)";"CLASS";"MFRPN";"MFRNR";"Class1";"Class2";"Fournisseur";"Priority"
90002257;1715;"CONTACTOR ALLEN BRADLEY 100S-C43EJ14BC";"false";;"ROCKWELL AUTOMATION";"100S-C43EJ14BC";"ALLEN-BRADLEY";"OEM";"FALSE";2;;;;;;;;;4
90001814;1715;"VALVE CONTROL PCMC 21979 24V";"false";;"PCMC";"21979";"PCMC";"NOT OEM";"TRUE";0;2;2;;;;;;;6
90002073;1715;"BELT FLAT BRETTING 02000947 13.5MM";"true";;"BRETTING";"02000947";"BRETTING";"NOT OEM";"TRUE";0;4;1;;;;;;;12
90000333;1715;"MODULE ELECTRONIC PCMC 30104747";"true";;"PCMC";"30104747";"PCMC";"NOT OEM";"TRUE";1;4;28;;;;;;;8
90000347;1715;"MODULE ELECTRONIC PCMC 44709 ANALOG 10V";"true";;"PCMC";"44709";"PCMC";"NOT OEM";"TRUE";2;4;7;;;;;;;8
90002087;1715;"BELT TIMING BRETTING 6856-128";"false";;"BRETTING";"6856-128";"BRETTING";"NOT OEM";"TRUE";;;;;;;;;;0
90001272;1715;"CABLE ELECTRICAL PCMC 30295113 9000MM";"false";;"PCMC";"30295113";"PCMC";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90002310;1715;"CYLINDER PNEUMATIC BRETTING 36112646 5IN";"false";;"BRETTING";"36112646";"BRETTING";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90000286;1715;"KIT BLOWER PCMC 30594678 AIR CONDITIONER";"false";;"PCMC";"30594678";"PCMC";"NOT OEM";"TRUE";;0;2;;;;;;;4
90000139;1715;"CABLE ELECTRICAL PCMC 30295088 20000MM";"false";;"PCMC";"30295088";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90000084;1715;"BEARING THRUST PCMC 30513168 30MM 90MM";"false";;"PCMC";"30513168";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90000421;1715;"RELAY SAFETY PCMC 121631 24 VDC 4A 250V";"true";;"PCMC";"121631";"PCMC";"NOT OEM";"TRUE";3;4;11;;;;;;;8
90003020;1715;"SWITCH NETWORK ALLEN BRADLEY 25-COMM-E2P";"false";;"ROCKWELL AUTOMATION";"25-COMM-E2P";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90002300;1715;"CABLE ELECTRICAL AB 2090-CFBM7DF-CEAA20";"false";;"ROCKWELL AUTOMATION";"2090-CFBM7DF-CEAA20";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90002254;1715;"CONTACTOR ALLEN BRADLEY 100-C97DJ01 97A";"false";;"ROCKWELL AUTOMATION";"100-C97DJ01";"ALLEN-BRADLEY";"OEM";"FALSE";2;;;;;;;;;4
90001948;1715;"FILTER ELECTRONIC 55 A BRETTING 17060177";"false";;"BRETTING";"17060177";"BRETTING";"NOT OEM";"TRUE";;;;;;;;;;0
90002299;1715;"CABLE ELECTRICAL AB 2090-CPBM7DF-16AA15";"false";;"ROCKWELL AUTOMATION";"2090-CPBM7DF-16AA15";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90000521;1715;"TRANSFORMER PCMC 123442 CONTROL";"false";;"PCMC";"123442";"PCMC";"NOT OEM";"TRUE";1;2;2;;;;;;;-2
90003016;1715;"SWITCH NETWORK AB 20-750-ENETR";"false";;"ROCKWELL AUTOMATION";"20-750-ENETR";"ALLEN-BRADLEY";"OEM";"FALSE";;;;;;;;;;12
90000195;1715;"CONNECTOR RING PCMC 30533278";"false";;"PCMC";"30533278";"PCMC";"NOT OEM";"TRUE";;2;2;;;;;;;6
90002462;1715;"LOCKING ASSEMBLY EDSON E1000003";"false";;"EDSON";"E1000003";"EDSON";"NOT OEM";"TRUE";;2;1;;;;;;;2
90000332;1715;"MODULE ELECTRONIC PCMC 30045957 I/O";"true";;"PCMC";"30045957";"PCMC";"NOT OEM";"TRUE";1;4;26;;;;;;;8
90002088;1715;"BELT TIMING BRETTING 6856-129";"false";;"BRETTING";"6856-129";"BRETTING";"NOT OEM";"TRUE";;;;;;;;;;0
90000072;1715;"BEARING ROLLER PCMC 30513531 160MM 240MM";"false";;"PCMC";"30513531";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90002393;1715;"CYLINDER HYDRAULIC BRETTING 36070803";"false";;"BRETTING";"36070803";"BRETTING";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90001884;1715;"BEARING FLANGED EDSON E1056716 2";"false";;"EDSON";"E1056716";"EDSON";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90002262;1715;"COUPLING FLEX BRETTING 06000772 ALUM";"false";;"BRETTING";"06000772";"BRETTING";"NOT OEM";"TRUE";1;;;;;;;;;-8
90002539;1715;"GEARBOX HUB CITY 02-20-77022-214 50:1";"false";;"HUB CITY";"02-20-77022-214";"HUB CITY";"NOT OEM";"FALSE";3;2;1;;;;;;;6
90000758;1715;"CYLINDER PNEUMATIC PCMC 51070 6IN 5IN";"true";;"PCMC";"51070";"PCMC";"NOT OEM";"TRUE";0;2;2;;;;;;;14
90000138;1715;"CABLE ELECTRICAL PCMC 30294956 30000MM";"false";;"PCMC";"30294956";"PCMC";"NOT OEM";"TRUE";0;4;9;;;;;;;8
90002537;1715;"GEARBOX HUB CITY 02-20-61230-214 15:1";"false";;"HUB CITY";"02-20-61230-214";"HUB CITY";"NOT OEM";"FALSE";3;2;2;;;;;;;10
90000242;1715;"FIXTURE LIGHTING-BODY PCMC 30645722 1130";"false";;"PCMC";"30645722";"PCMC";"NOT OEM";"TRUE";2;4;2;;;;;;;0
90000264;1715;"GEARBOX INFINITY 501-0009 15:1 56C";"false";;"INFINITY";"501-0009";"INFINITY";"NOT OEM";"TRUE";2;2;8;;;;;;;-2
90000334;1715;"MODULE ELECTRONIC PCMC 30104753 24V";"true";;"PCMC";"30104753";"PCMC";"NOT OEM";"TRUE";1;4;32;;;;;;;8
90002538;1715;"GEARBOX HUB CITY 02-20-61233-214 30:1";"false";;"HUB CITY";"02-20-61233-214";"HUB CITY";"NOT OEM";"FALSE";3;2;1;;;;;;;6
90000446;1715;"SENSOR PHOTOELECTRICAL PCMC 30519049";"true";;"PCMC";"30519049";"PCMC";"NOT OEM";"TRUE";;2;1;;;;;;;10
90002394;1715;"CYLINDER HYDRAULIC BRETTING 36070452";"false";;"BRETTING";"36070452";"BRETTING";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90002213;1715;"CABLE ELECTRICAL AB 2090-CFBM7DF-CEAA25";"false";;"ROCKWELL AUTOMATION";"2090-CFBM7DF-CEAA25";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90000509;1715;"SWITCH DISCONNECT PCMC 30646303 60A";"false";;"PCMC";"30646303";"PCMC";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90003023;1715;"SWITCH PRESSURE BRETTING 11010004 15A";"false";;"BRETTING";"11010004";"BRETTING";"NOT OEM";"TRUE";0;;;;;;;;;0
90000498;1715;"POWER RACK PCMC 95990";"false";;"PCMC";"95990";"PCMC";"NOT OEM";"TRUE";;2;2;;;;;;;6
90001575;1715;"MOTOR AC PCMC 30135421 60HZ 0.5HP";"false";;"PCMC";"30135421";"PCMC";"NOT OEM";"TRUE";0;0;1;;;;;;;0
90002774;1715;"REACTOR LINE EDSON 1321-3R8-C 3HP 600V";"false";;"EDSON";"1321-3R8-C";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90000073;1715;"BEARING ROLLER PCMC 30513537 150MM 225MM";"false";;"PCMC";"30513537";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90002331;1715;"DISC BRAKE BRETTING 5290-81";"false";;"BRETTING";"5290-81";"BRETTING";"NOT OEM";"TRUE";;2;1;;;;;;;2
90001576;1715;"MOTOR AC PCMC 30339881 0.75HP";"false";;"PCMC";"30339881";"PCMC";"NOT OEM";"TRUE";0;0;2;;;;;;;4
90001361;1715;"FIXTURE LIGHTING-BODY PCMC 132960.047.0";"false";;"PCMC";"132960.047.0";"PCMC";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90000108;1715;"BELT TIMING PCMC 153845.504.0 14MM";"false";;"PCMC";"153845.504.0";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90003029;1715;"SWITCH SAFETY BRETTING 13020063 M12";"false";;"BRETTING";"13020063";"BRETTING";"NOT OEM";"TRUE";1;;;;;;;;;-8
90002785;1715;"POWER SUPPLY ELEC AB 1606-XLS480E-3";"false";;"ROCKWELL AUTOMATION";"1606-XLS480E-3";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90000141;1715;"CABLE ELECTRICAL PCMC 30295092 30000MM";"false";;"PCMC";"30295092";"PCMC";"NOT OEM";"TRUE";0;4;9;;;;;;;8
90002446;1715;"INTERLOCK EDSON THFSSELQ3.5 12 PIN M12";"false";;"EDSON";"THFSSELQ3.5";"EDSON";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90002447;1715;"INTERLOCK EDSON THFSSEUQ3.5 12 PIN M12";"true";;"EDSON";"THFSSEUQ3.5";"EDSON";"NOT OEM";"TRUE";2;2;1;;;;;;;2
90001409;1715;"CONTACTOR PCMC 27196 60A 3 POLE 600V IEC";"false";;"PCMC";"27196";"PCMC";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90002301;1715;"CABLE ELECTRICAL AB 2090-CPBM7DF-16AA20";"false";;"ROCKWELL AUTOMATION";"2090-CPBM7DF-16AA20";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90002791;1715;"POWER SUPPLY ELECTRICAL EDSON 1469510000";"false";;"EDSON";"1469510000";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90002397;1715;"CYLINDER PNEUMATIC BRETTING 36020069";"false";;"BRETTING";"36020069";"BRETTING";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90002642;1715;"RAIL LINEAR BRETTING 5069-216";"false";;"BRETTING";"5069-216";"BRETTING";"NOT OEM";"TRUE";;2;1;;;;;;;2
90000372;1715;"GEARMOTOR AC PCMC 30452623 20.0:1 RATIO";"false";;"PCMC";"30452623";"PCMC";"NOT OEM";"TRUE";2;0;1;;;;;;;-8
90001497;1715;"GEARMOTOR AC PCMC 30450217 460V 7.5:1";"false";;"PCMC";"30450217";"PCMC";"NOT OEM";"TRUE";1;4;1;;;;;;;-4
90000527;1715;"KIT PCMC 30677353 VALVE ACCESS ETHERNET";"false";;"PCMC";"30677353";"PCMC";"NOT OEM";"TRUE";;4;1;;;;;;;4
90000524;1715;"VALVE CONTROL PCMC 153259.001.0 4 PORTS";"false";;"PCMC";"153259.001.0";"PCMC";"NOT OEM";"TRUE";;4;2;;;;;;;8
90002395;1715;"CYLINDER HYDRAULIC BRETTING 36070727 6IN";"false";;"BRETTING";"36070727";"BRETTING";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90002398;1715;"CYLINDER PNEUMATIC BRETTING 36020229";"false";;"BRETTING";"36020229";"BRETTING";"NOT OEM";"TRUE";0;0;1;;;;;;;0
90002070;1715;"BELT FLAT BRETTING 02000944 26.2MM";"false";;"BRETTING";"02000944";"BRETTING";"NOT OEM";"TRUE";0;4;1;;;;;;;4
90000167;1715;"CHAIN DRIVE PCMC 30534952.003 570IN";"false";;"PCMC";"30534952.003";"PCMC";"NOT OEM";"TRUE";0;2;2;;;;;;;6
90002409;1715;"GEAR BRETTING 3994-412";"false";;"BRETTING";"3994-412";"BRETTING";"NOT OEM";"TRUE";;4;1;;;;;;;4
90000110;1715;"BELT TIMING PCMC 32105 14MM 994 PL";"false";;"PCMC";"32105";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90002102;1715;"BELT TIMING EDSON E1000941";"false";;"EDSON";"E1000941";"EDSON";"NOT OEM";"TRUE";;2;2;;;;;;;6
90002077;1715;"BELT FLAT BRETTING 02000463 1950MM 127MM";"false";;"BRETTING";"02000463";"BRETTING";"NOT OEM";"TRUE";1;2;2;;;;;;;-2
90000260;1715;"FUSE PCMC 30107387 450A 600V";"false";;"PCMC";"30107387";"PCMC";"NOT OEM";"TRUE";0;2;2;;;;;;;6
90002786;1715;"POWER SUPPLY ELECTRICAL AB 1606-XLS480E";"false";;"ROCKWELL AUTOMATION";"1606-XLS480E";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90002214;1715;"CABLE ELECTRICAL AB 2090-CPBM7DF-16AA25";"false";;"ROCKWELL AUTOMATION";"2090-CPBM7DF-16AA25";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90002455;1715;"KIT CYLINDER EDSON E1058169 AXIAL";"false";;"EDSON";"E1058169";"EDSON";"NOT OEM";"TRUE";;2;2;;;;;;;6
90002313;1715;"CYLINDER PNEUMATIC COMPACT R5X4-CBSS-SP";"false";;;"R5X4-CBSS-SP";;;;1;2;1;;;;;;;-6
90001267;1715;"CABLE ELECTRICAL PCMC 30294957 40000MM";"false";;"PCMC";"30294957";"PCMC";"NOT OEM";"TRUE";0;0;1;;;;;;;0
90000182;1715;"BELT PCMC 134791.348.0 348IN 0.05IN 3IN";"false";;"PCMC";"134791.348.0";"PCMC";"NOT OEM";"TRUE";1;4;1;;;;;;;-4
90000335;1715;"MODULE ELECTRONIC PCMC 30104764";"true";;"PCMC";"30104764";"PCMC";"NOT OEM";"TRUE";1;4;7;;;;;;;8
90002566;1715;"MODULE ELECTRONIC AB 1756-IB16 24V 16 PT";"false";;"ROCKWELL AUTOMATION";"1756-IB16";"ALLEN-BRADLEY";"OEM";"FALSE";2;;;;;;;;;4
90002392;1715;"CYLINDER HYDRAULIC BRETTING 36070856";"false";;"BRETTING";"36070856";"BRETTING";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90000464;1715;"SENSOR TEMPERATURE PCMC 120183";"true";;"PCMC";"120183";"PCMC";"NOT OEM";"TRUE";;2;2;;;;;;;14
90002049;1715;"BEARING SPHERICAL REXNORD MMC-9203";"false";;"REXNORD";"MMC-9203";"REXNORD";"NOT OEM";"FALSE";0;4;1;;;;;;;16
90001270;1715;"CABLE ELECTRICAL PCMC 30295101 40000MM";"false";;"PCMC";"30295101";"PCMC";"NOT OEM";"TRUE";1;0;1;;;;;;;-8
90001951;1715;"MODULE ELECTRONIC ENCOD BRETTING 8000904";"false";;"BRETTING";"8000904";"BRETTING";"NOT OEM";"TRUE";;;;;;;;;;0
90002072;1715;"BELT FLAT BRETTING 02000946 26.2MM";"true";;"BRETTING";"02000946";"BRETTING";"NOT OEM";"TRUE";0;4;1;;;;;;;12
90000289;1715;"KIT BRK CALIPER PCMC 120885.102.0";"false";;"PCMC";"120885.102.0";"PCMC";"NOT OEM";"TRUE";;;;;;;;;;0
90003502;1715;"VALVE CONTROL BALANC BALEMASTER HCA00228";"true";;"BALEMASTER";"HCA00228";"BALEMASTER";"NOT OEM";"TRUE";;2;1;;;;;;;10
90002224;1715;"CALIPER BRAKE BRETTING 06000256 2000 PSI";"false";;"BRETTING";"06000256";"BRETTING";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002316;1715;"CYLINDER PNEUMATIC EDSON E1000475 63MM";"false";;"EDSON";"E1000475";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90001635;1715;"PULLEY PCMC 30626384.152";"true";;"PCMC";"30626384.152";"PCMC";"NOT OEM";"TRUE";;2;2;;;;;;;14
90002783;1715;"POWER SUPPLY ELECTRICAL AB 1756-PB72";"false";;"ROCKWELL AUTOMATION";"1756-PB72";"ALLEN-BRADLEY";"OEM";"FALSE";0;;;;;;;;;12
90000135;1715;"CABLE ELECTRICAL PCMC 30202713 30000MM";"false";;"PCMC";"30202713";"PCMC";"NOT OEM";"TRUE";0;2;6;;;;;;;6
90002450;1715;"JACK SCREW EDSON E1007898 500LB";"false";;"EDSON";"E1007898";"EDSON";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90001954;1715;"FILTER ELECTRONIC 130A BRETTING 17060178";"false";;"BRETTING";"17060178";"BRETTING";"NOT OEM";"TRUE";;;;;;;;;;0
90002533;1715;"GEARBOX EDSON E1058168 3:1";"false";;"EDSON";"E1058168";"EDSON";"NOT OEM";"TRUE";1;2;2;;;;;;;-2
90000144;1715;"CABLE ELECTRICAL PCMC 30295127 40000MM";"false";;"PCMC";"30295127";"PCMC";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90002223;1715;"CALIPER BRETTING 4000340 BRAKE";"false";;"BRETTING";"4000340";"BRETTING";"NOT OEM";"TRUE";;4;2;;;;;;;8
90002682;1715;"GUIDE EDSON E1001059 100MM";"false";;"EDSON";"E1001059";"EDSON";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90000053;1715;"BEARING LINEAR PCMC 30500217 190MM";"false";;"PCMC";"30500217";"PCMC";"NOT OEM";"TRUE";0;2;4;;;;;;;6
90000054;1715;"BEARING LINEAR PCMC 30500233 190MM";"false";;"PCMC";"30500233";"PCMC";"NOT OEM";"TRUE";0;2;4;;;;;;;6
90002448;1715;"JACK SCREW EDSON E1000809 500LB";"false";;"EDSON";"E1000809";"EDSON";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90001273;1715;"CABLE ELECTRICAL PCMC 30295136 30000MM";"false";;"PCMC";"30295136";"PCMC";"NOT OEM";"TRUE";1;0;1;;;;;;;-8
90000143;1715;"CABLE ELECTRICAL PCMC 30295124 30000MM";"false";;"PCMC";"30295124";"PCMC";"NOT OEM";"TRUE";0;2;3;;;;;;;6
90000529;1715;"VALVE PRESS REDUCING PCMC 114865";"false";;"PCMC";"114865";"PCMC";"NOT OEM";"TRUE";;4;2;;;;;;;8
90000336;1715;"MODULE ELECTRONIC PCMC 30203285";"false";;"PCMC";"30203285";"PCMC";"NOT OEM";"TRUE";;2;6;;;;;;;6
90001373;1715;"GEAR PCMC 348893.672.1 10.000P-040T";"false";;"PCMC";"348893.672.1";"PCMC";"NOT OEM";"TRUE";;0;1;;;;;;;0
90001899;1715;"BEARING FLANGED REXNORD ZFS-9203S 4 BOLT";"false";;"REXNORD";"ZFS-9203S";"REXNORD";"NOT OEM";"FALSE";1;4;1;;;;;;;8
90002314;1715;"CYLINDER PNEUMATIC EDSON E1000447 80MM";"false";;"EDSON";"E1000447";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90002341;1715;"DRIVE VARIABLE FREQ AB 2094-BM01-M 3.9KW";"false";;"ROCKWELL AUTOMATION";"2094-BM01-M";"ALLEN-BRADLEY";"OEM";"FALSE";0;2;8;;;;;;;18
90002526;1715;"GEARBOX EDSON E1000968 4:1 HELICAL 10MM";"false";;"EDSON";"E1000968";"EDSON";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90002522;1715;"GEARBOX EDSON E1000445 50:1 WORM WORM";"false";;"EDSON";"E1000445";"EDSON";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90002333;1715;"DRIVE VARIABLE FREQ AB 2094-EN02D-M01-S0";"false";;"ROCKWELL AUTOMATION";"2094-EN02D-M01-S0";"ALLEN-BRADLEY";"OEM";"FALSE";;2;20;;;;;;;18
90002567;1715;"MODULE ELECTRONIC AB 1734-IB8S 24V 8 PT";"false";"GRP-PD-8";"ROCKWELL AUTOMATION";"1734-IB8S";"ALLEN-BRADLEY";"OEM";"FALSE";2;2;1;;;;;;;6
90001932;1715;"LIMITER TORQUE BRETTING 4000452";"false";;"BRETTING";"4000452";"BRETTING";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002578;1715;"MODULE ELECTRONIC AB 1756-OB16E 24V";"false";;"ROCKWELL AUTOMATION";"1756-OB16E";"ALLEN-BRADLEY";"OEM";"FALSE";2;;;;;;;;;4
90002411;1715;"GEAR BRETTING 3995-53";"false";;"BRETTING";"3995-53";"BRETTING";"NOT OEM";"TRUE";;4;1;;;;;;;4
90001602;1715;"POWER RACK PCMC 83396 POWER RAIL";"false";;"PCMC";"83396";"PCMC";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002315;1715;"CYLINDER PNEUMATIC EDSON E1000450 80MM";"false";;"EDSON";"E1000450";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90002127;1715;"BOOSTER PRESSURE MICO 02-461-506 17:1";"false";;"MICO";"02-461-506";"MICO";"NOT OEM";"FALSE";2;4;3;;;;;;;12
90002391;1715;"CUSHION 3M 8663HS 1296IN 4IN";"false";;"3M";"8663HS";"3M";"NOT OEM";"FALSE";0;4;4;;;;;;;20
90002079;1715;"BELT FLAT BRETTING 02000964 6130MM 127MM";"false";;"BRETTING";"02000964";"BRETTING";"NOT OEM";"TRUE";1;2;1;;;;;;;-6
90003409;1715;"GEARBOX BALEMASTER DAA00040";"true";;"BALEMASTER";"DAA00040";"BALEMASTER";"NOT OEM";"TRUE";;2;2;;;;;;;14
90001961;1715;"ACTUATOR ROTARY EDSON E1001169 20NTM";"false";;"EDSON";"E1001169";"EDSON";"NOT OEM";"TRUE";1;2;2;;;;;;;-2
90002062;1715;"BELT FLAT EDSON E1001096 19IN 56MM";"false";;"EDSON";"E1001096";"EDSON";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90002050;1715;"BEARING SPHERICAL SKF 22220 VAE 3.937IN";"false";;"SKF";"22220";"SKF";"NOT OEM";"FALSE";0;4;1;;;;;;;16
90001959;1715;"ACTUATOR ROTARY BRETTING 06000292 PNEU";"false";;"BRETTING";"06000292";"BRETTING";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90002492;1715;"GEAR BRETTING 2132-177";"false";;"BRETTING";"2132-177";"BRETTING";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002568;1715;"MODULE ELECTRONIC AB 1734-OB8S 24V 8 PT";"false";"GRP-PD-9";"ROCKWELL AUTOMATION";"1734-OB8S";"ALLEN-BRADLEY";"OEM";"FALSE";2;2;1;;;;;;;6
90003033;1715;"TRANSFORMER EDSON Q005LEKF 120A 460V";"false";;"EDSON";"Q005LEKF";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90002792;1715;"POWER SUPPLY ELECTRICAL EDSON 1469560000";"false";;"EDSON";"1469560000";"EDSON";"NOT OEM";"TRUE";1;;;;;;;;;-8
90000393;1715;"PULLEY TIMING PCMC 30542529 14MM 68MM";"false";;"PCMC";"30542529";"PCMC";"NOT OEM";"TRUE";0;4;2;;;;;;;8
90002583;1715;"MODULE ELECTRONIC AB 1734-AENTR";"false";;"ROCKWELL AUTOMATION";"1734-AENTR";"ALLEN-BRADLEY";"OEM";"FALSE";1;2;1;;;;;;;6
90002606;1715;"PULLEY TIMING EDSON E1000675";"false";;"EDSON";"E1000675";"EDSON";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002139;1715;"BRAKE PNEUMATIC NEXEN T-1000 (824307)";"false";;"NEXEN";"T-1000 (824307)";"NEXEN";"NOT OEM";"FALSE";;2;1;;;;;;;14
90002451;1715;"JACK SCREW EDSON E1017307 2000LB 5:1";"false";;"EDSON";"E1017307";"EDSON";"NOT OEM";"TRUE";1;0;1;;;;;;;-8
90002449;1715;"JACK SCREW EDSON E1007716 1000LB";"false";;"EDSON";"E1007716";"EDSON";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90000389;1715;"PULLEY PCMC 30595327.201";"false";;"PCMC";"30595327.201";"PCMC";"NOT OEM";"TRUE";;2;5;;;;;;;6
90002066;1715;"BELT FLAT BRETTING 020009637 300MM 121MM";"false";;"BRETTING";"020009637";"BRETTING";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90002344;1715;"DRIVE VARIABLE FREQ AB 2094-BM02-M 6.6KW";"false";;"ROCKWELL AUTOMATION";"2094-BM02-M";"ALLEN-BRADLEY";"OEM";"FALSE";1;2;4;;;;;;;10
90002560;1715;"MODULE ELECTRONIC AB 1756-ENBT";"false";"GRP-PD-58";"ROCKWELL AUTOMATION";"1756-ENBT";"ALLEN-BRADLEY";"OEM";"FALSE";;;;;;;;;;12
90000294;1715;"KIT CYLINDER PCMC 30497318 CORE CHUCK TR";"false";;"PCMC";"30497318";"PCMC";"NOT OEM";"TRUE";;8;1;;;;;;;8
90002529;1715;"GEARBOX EDSON E1017130 2:1 HELICAL 10MM";"false";"GRP-ED-127";"EDSON";"E1017130";"EDSON";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90000266;1715;"GEARBOX INFINITY 502-0000 10:1";"false";;"INFINITY";"502-0000";"INFINITY";"NOT OEM";"TRUE";1;2;12;;;;;;;-2
90000267;1715;"GEARBOX INFINITY 502-0001 5:1";"false";;"INFINITY";"502-0001";"INFINITY";"NOT OEM";"TRUE";1;2;2;;;;;;;-2
90001957;1715;"ACTUATOR LINEAR DANAHER P24-20B5-08LR";"false";;"DANAHER";"P24-20B5-08LR";"DANAHER";"NOT OEM";"FALSE";1;2;2;;;;;;;10
90002495;1715;"MOTOR SERVO BRETTING 17060307 5000RPM";"false";;"BRETTING";"17060307";"BRETTING";"NOT OEM";"TRUE";0;2;2;;;;;;;6
90000121;1715;"BUCKET PCMC 30741450";"false";;"PCMC";"30741450";"PCMC";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002587;1715;"MOTOR AC SIEMENS 1LE22111CB314EA3 TEFC";"false";;"SIEMENS";"1LE22111CB314EA3";"SIEMENS";"NOT OEM";"FALSE";2;2;1;;;;;;;6
90002433;1715;"HMI - DISPLAY LCD BRETTING 08001040";"false";;"BRETTING";"08001040";"BRETTING";"NOT OEM";"TRUE";;2;1;;;;;;;2
90000340;1715;"MODULE ELECTRONIC PCMC 30376392";"false";;"PCMC";"30376392";"PCMC";"NOT OEM";"TRUE";;4;9;;;;;;;8
90002523;1715;"GEARBOX EDSON E1000460 60:1 WORMWHEEL";"false";;"EDSON";"E1000460";"EDSON";"NOT OEM";"TRUE";2;2;1;;;;;;;-6
90002407;1715;"GEAR BRETTING 3994-363";"false";;"BRETTING";"3994-363";"BRETTING";"NOT OEM";"TRUE";;4;1;;;;;;;4
90001310;1715;"BRACKET PCMC 29064571R";"false";;"PCMC";"29064571R";"PCMC";"NOT OEM";"TRUE";;2;1;;;;;;;2
90002346;1715;"DRIVE VARIABLE FREQ EDSON 25B-D4P0N104";"false";"GRP-PD-22";"EDSON";"25B-D4P0N104";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90000134;1715;"CABLE ELECTRICAL PCMC 30159214 30MM";"false";;"PCMC";"30159214";"PCMC";"NOT OEM";"TRUE";0;2;1;;;;;;;2
90002347;1715;"DRIVE VARIABLE FREQ EDSON 25B-D6P0N104";"false";;"EDSON";"25B-D6P0N104";"EDSON";"NOT OEM";"TRUE";0;;;;;;;;;0
90001414;1715;"COUPLING FLEX PCMC 107901 55MM 50MM 55MM";"false";;"PCMC";"107901";"PCMC";"NOT OEM";"TRUE";0;2;3;;;;;;;6
90000299;1715;"KIT HAND HELD DISPLAY PCMC 30432014 CHLR";"false";;"PCMC";"30432014";"PCMC";"NOT OEM";"TRUE";;8;2;;;;;;;12
90000239;1715;"DRIVE VARIABLE FREQ PCMC 30542067 1.5KW";"false";;"PCMC";"30542067";"PCMC";"NOT OEM";"TRUE";0;4;7;;;;;;;8
90001038;1715;"ACTUATOR LINEAR PCMC 127649.063.0 100MM";"false";;"PCMC";"127649.063.0";"PCMC";"NOT OEM";"TRUE";0;0;1;;;;;;;0
