Material,Class Type,Class No,Class Desc,Class Key Word,Internal char no.,Characteristic Value,Value from,Value to,Code
90000261,001,436,U41112406_GGE_VCM,GAUGE VACUUM,EAM_TYPE,VACUUM,0,0,1
90003999,001,437,U43202005_MC,MEMORY CARD,EAM_DEPTH_MM,,1.4,0,1
90003999,001,437,U43202005_MC,MEMORY CARD,EAM_TYPE,FLASH EPROM,0,0,1
90003999,001,437,U43202005_MC,MEMORY CARD,EAM_WIDTH_MM,,24,0,1
90003999,001,437,U43202005_MC,MEMORY CARD,EAM_HEIGHT_MM,,32,0,1
90008198,001,437,U43202005_MC,MEMORY CARD,EAM_CAPACITY_GB,,0.01,0,1
90008198,001,437,U43202005_MC,MEMORY CARD,EAM_DEPTH_MM,,2.1,0,1
90008198,001,437,U43202005_MC,MEMORY CARD,EAM_TYPE,FLASH EPROM,0,0,1
90008198,001,437,U43202005_MC,MEMORY CARD,EAM_WIDTH_MM,,24,0,1
90008198,001,437,U43202005_MC,MEMORY CARD,EAM_HEIGHT_MM,,32,0,1
90008199,001,437,U43202005_MC,MEMORY CARD,EAM_DEPTH_MM,,2.1,0,1
90008199,001,437,U43202005_MC,MEMORY CARD,EAM_TYPE,FLASH EPROM,0,0,1
90008199,001,437,U43202005_MC,MEMORY CARD,EAM_WIDTH_MM,,24,0,1
90008199,001,437,U43202005_MC,MEMORY CARD,EAM_HEIGHT_MM,,32,0,1
90008200,001,437,U43202005_MC,MEMORY CARD,EAM_TYPE,CHIPCARD 32KB,0,0,1
90008287,001,437,U43202005_MC,MEMORY CARD,EAM_CAPACITY_GB,,4,0,1
90008287,001,437,U43202005_MC,MEMORY CARD,EAM_TYPE,SD CARD,0,0,1
90008288,001,437,U43202005_MC,MEMORY CARD,EAM_CAPACITY_GB,,0.13,0,1
90008289,001,437,U43202005_MC,MEMORY CARD,EAM_CAPACITY_GB,,2,0,1
90008289,001,437,U43202005_MC,MEMORY CARD,EAM_TYPE,SD CARD,0,0,1
90002590,001,585,U26101603_MOT_DC,MOTOR DC,EAM_FEATURES,BRUSHLESS,0,0,1
90002590,001,585,U26101603_MOT_DC,MOTOR DC,EAM_POWER_KW,,0.13,0,1
90007302,001,585,U26101603_MOT_DC,MOTOR DC,EAM_VOLTAGE,,24,0,1
90007303,001,585,U26101603_MOT_DC,MOTOR DC,EAM_VOLTAGE,,24,0,1
90007305,001,585,U26101603_MOT_DC,MOTOR DC,EAM_VOLTAGE,,24,0,1
90000493,001,586,U26101614_MOT_STP,MOTOR STEPPER,EAM_MOUNT_POSITION,C FACE,0,0,1
90000493,001,586,U26101614_MOT_STP,MOTOR STEPPER,EAM_TORQUE_RATING_FT_LBF,,4.41,0,1
90000801,001,586,U26101614_MOT_STP,MOTOR STEPPER,EAM_MOUNT_POSITION,C-FACE,0,0,1
90000801,001,586,U26101614_MOT_STP,MOTOR STEPPER,EAM_TORQUE_RATING_FT_LBF,,4.42,0,1
90000801,001,586,U26101614_MOT_STP,MOTOR STEPPER,EAM_VOLTAGE,,48,0,1
90000801,001,586,U26101614_MOT_STP,MOTOR STEPPER,EAM_STEP_ANGLE,,0.01,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,56,0,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1755,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_SHAFT_SIZE_INCH,,0.87,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,2,0,1
90000351,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,0.9,0,1
90000352,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90000352,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90000352,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,230,0,1
90000352,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.16,0,1
90000353,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90000353,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90000353,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.5,0,1
90000354,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90000354,001,587,U26101602_MOT_AC,MOTOR AC,EAM_INSULATION_CLASS,CLASS B,0,0,1
90000354,001,587,U26101602_MOT_AC,MOTOR AC,EAM_MOUNT,FOOT,0,0,1
90000354,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90000354,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.25,0,1
90000355,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,B3,0,0,1
90000355,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90000355,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1800,0,1
90000355,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90000355,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,480,0,1
90000355,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.75,0,1
90000356,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90000356,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.37,0,1
90000797,001,587,U26101602_MOT_AC,MOTOR AC,EAM_NEMA_DESIGN_CODE,TEBC,0,0,1
90000797,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1750,0,1
90000797,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90000797,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,100,0,1
90000798,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.24,0,1
90000798,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.01,0,1
90000799,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.73,0,1
90000799,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.55,0,1
90001481,001,587,U26101602_MOT_AC,MOTOR AC,EAM_MOUNT,C FACE,0,0,1
90001481,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90001481,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,1,0,1
90001484,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90001484,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,2.01,0,1
90001575,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90001575,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.5,0,1
90001576,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.75,0,1
90002585,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,143TC,0,0,1
90002585,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90002585,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90002585,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,1,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,143TC,0,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1800,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90002586,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,1,0,1
90002587,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,184TC,0,0,1
90002587,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,50,0,1
90002587,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90002587,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90002587,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,3,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,284T,0,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1800,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90002588,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,25,0,1
90002589,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,324T,0,0,1
90002589,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90002589,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90002589,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90002589,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,40,0,1
90003686,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,3,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_MOUNT,C-FLANGED,0,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_MOUNT_POSITION,HORIZONTAL,0,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1780,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC ENCLOSURE,0,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,150,0,1
90003687,001,587,U26101602_MOT_AC,MOTOR AC,EAM_MAX_TEMP_RISE,,40,0,1
90004140,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004140,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,395,0,1
90004140,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,220,0,1
90004140,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,390,0,1
90004141,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,120,0,1
90004141,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004141,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90004141,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,4,0,1
90004141,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,8.5,0,1
90004142,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,50,0,1
90004142,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004142,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90004142,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,5.5,0,1
90004142,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,11.3,0,1
90004143,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,FC143TC,0,0,1
90004143,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90004143,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004143,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90004143,001,587,U26101602_MOT_AC,MOTOR AC,EAM_EFFICIENCY,,99.99,0,1
90004143,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,1,0,1
90004144,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,48,0,0,1
90004144,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90004144,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,1,0,1
90004144,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,115,0,1
90004144,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90004144,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,0.25,0,1
90004145,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,145TC,0,0,1
90004145,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90004145,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004145,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90004145,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,2,0,1
90004213,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90004213,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004213,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,230,0,1
90004213,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.1,0,1
90004213,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,0.4,0,1
90004214,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90004214,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004214,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,460,0,1
90004214,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.2,0,1
90004215,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004215,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,2.32,0,1
90004216,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,120,0,1
90004216,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004216,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90004216,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,4,0,1
90004216,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,8.5,0,1
90004217,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,120,0,1
90004217,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004217,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90004217,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,4,0,1
90004217,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,8.5,0,1
90004218,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004218,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90004218,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.75,0,1
90004219,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,87,0,1
90004219,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004219,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,400,0,1
90004219,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,5.4,0,1
90004219,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,12.1,0,1
90004220,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,87,0,1
90004220,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004220,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,3.9,0,1
90004220,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,8.6,0,1
90004221,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004221,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,0.75,0,1
90004221,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,2,0,1
90004222,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004222,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,3,0,1
90004222,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,7.3,0,1
90004223,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004223,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,5.4,0,1
90004223,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,12.5,0,1
90004224,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004224,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,9.2,0,1
90004224,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,19.5,0,1
90004226,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004226,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,5.5,0,1
90004226,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,12.9,0,1
90004227,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90004227,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_KW,,3.9,0,1
90004227,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,8.6,0,1
90007964,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,3,0,1
90007979,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90007979,001,587,U26101602_MOT_AC,MOTOR AC,EAM_VOLTAGE,,480,0,1
90007979,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,75,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,286TC,0,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_HZ,,60,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_MOUNT_POSITION,FACE,0,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1800,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_PHASE,,3,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_SHAFT_SIZE_INCH,,1.88,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_CONDUIT_BOX_POSITION,SIDE,0,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_DUTY,CONTINUOUS,0,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_EFFICIENCY,,92.4,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,30,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_STANDARDS,"CE,CSA,ISO9001",0,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_AMPERAGE,,71.1,0,1
90008499,001,587,U26101602_MOT_AC,MOTOR AC,EAM_SERVICE_FACTOR_1,,1.15,0,1
90008513,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,326TC,0,0,1
90008513,001,587,U26101602_MOT_AC,MOTOR AC,EAM_RPM,,1800,0,1
90008513,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90008513,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,3,0,1
90008528,001,587,U26101602_MOT_AC,MOTOR AC,EAM_FRAME,326TC,0,0,1
90008528,001,587,U26101602_MOT_AC,MOTOR AC,EAM_ENCLOSURE,TEFC,0,0,1
90008528,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,50,0,1
90008529,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,50,0,1
90008620,001,587,U26101602_MOT_AC,MOTOR AC,EAM_POWER_HP,,3,0,1
90000133,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_INCH,,120,0,1
90000134,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_DIAMETER_MM,,30,0,1
90000134,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90000135,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90000136,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,20000,0,1
90000137,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,20000,0,1
90000138,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90000139,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,20000,0,1
90000140,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,25000,0,1
90000141,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90000142,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90000143,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90000144,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,40000,0,1
90000145,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,25000,0,1
90000146,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_DIAMETER_MM,,300,0,1
90000148,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,5000,0,1
90000149,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,20000,0,1
90000150,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90000151,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,20000,0,1
90000152,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90000153,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,1000,0,1
90000154,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90000155,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,15000,0,1
90000156,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90000157,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,15000,0,1
90000159,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90000584,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,3000,0,1
90001262,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90001263,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,0.65,0,1
90001263,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,15000,0,1
90001264,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,1.02,0,1
90001264,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,10000,0,1
90001265,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,9000,0,1
90001266,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,FEEDBACK,0,0,1
90001266,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,15000,0,1
90001267,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,40000,0,1
90001268,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,1.63,0,1
90001268,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,9000,0,1
90001269,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,SERVO POWER,0,0,1
90001269,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,1.63,0,1
90001269,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,15000,0,1
90001270,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,SERVO POWER,0,0,1
90001270,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,1.63,0,1
90001270,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,40000,0,1
90001271,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,SERVO POWER,0,0,1
90001271,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,2.59,0,1
90001271,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,9000,0,1
90001272,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,SERVO POWER,0,0,1
90001272,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,3.26,0,1
90001272,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,9000,0,1
90001273,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,SERVO POWER,0,0,1
90001273,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,2.59,0,1
90001273,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90001274,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,SERVO POWER,0,0,1
90001274,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,4.11,0,1
90001274,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,30000,0,1
90001275,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_WIRE_SIZE_MM,,0.65,0,1
90001275,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,25000,0,1
90002213,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,25000,0,1
90002214,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_LENGTH_MM,,25000,0,1
90002215,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,EAM_TYPE,KVI-CP-3-WS-WD-0.25,0,0,1
