MATERIAL_NUMBER,MATL GROUP,MATERIAL_SHORT_DESCRIPTION,DUPLICATE_REFERENCE,MANUFACTURER/VENDOR,VENDOR1.x,VENDOR2.x,PART_NUMBER,BRAND,MANUFACTURER/ VENDOR,FinalVendorName,VENDOR,VENDOR1.y,VENDOR2.y,VENDOR PART #,STATUS,Z011.VENDOR,Z011.NAME,Z011.dist
90017361,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAST,GAST,GAST,NA,2AM-NCC-16,PROD,NA,BESTWAY CASTERS  WHEELS 	50302,27
90017362,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,23702515,PROD,NA,FOSBER GROUP             	50461,19
90017363,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTC,TTC,TTC,NA,57-065-915,PROD,NA,AVENTICS INC            	50298,28
90017364,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTC,TTC,TTC,NA,57-065-905,PROD,NA,AVENTICS INC            	50298,28
90017365,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,2700220101,PROD,NA,FOSBER GROUP             	50461,19
90017366,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANDPIPER,SANDPIPER,SANDPIPER,NA,334.036.156,PROD,NA,SANDPIPER                	50429,22
90017371,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,1402084,PROD,NA,FOSBER GROUP             	50461,19
90017372,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,1402085,PROD,NA,FOSBER GROUP             	50461,19
90017373,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,1402087,PROD,NA,FOSBER GROUP             	50461,19
90017374,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,43563735,PROD,NA,FOSBER GROUP             	50461,19
90017375,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,2680030701,PROD,NA,FOSBER GROUP             	50461,19
90017376,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,2680031101,PROD,NA,FOSBER GROUP             	50461,19
90017377,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLIPPARD,CLIPPARD,CLIPPARD,NA,CDR-24-2,PROD,NA,CLIPPARD                 	50041,23
90017378,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,33901490-S,PROD,NA,FOSBER GROUP             	50461,19
90017379,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAFCO,LAFCO,LAFCO,NA,LAF-1470-023,PROD,NA,LAFCO                    	50377,26
90017380,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,26012059,PROD,NA,FOSBER GROUP             	50461,19
90017381,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,20505130,PROD,NA,FOSBER GROUP             	50461,19
90017382,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,26012066,PROD,NA,FOSBER GROUP             	50461,19
90017553,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAFCO,LAFCO,LAFCO,NA,LAF-3013-011,PROD,NA,LAFCO                    	50377,26
90017554,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPICER,SPICER,SPICER,NA,10-4-223,PROD,NA,SPICER                   	50437,25
90017555,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAFCO,LAFCO,LAFCO,NA,LAF-4004-000,PROD,NA,LAFCO                    	50377,26
90017556,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,22211000,PROD,NA,FOSBER GROUP             	50461,19
90017557,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,2700570401-A1,PROD,NA,FOSBER GROUP             	50461,19
90017558,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOSBER GROUP,FOSBER GROUP,FOSBER,GROUP,33901408,PROD,NA,FOSBER GROUP             	50461,19
90017559,NA,NA,NA,NA,NA,NA,NA,NA,NA,FORMSPRAG,FORMSPRAG,FORMSPRAG,NA,CL43152-3GR,PROD,NA,FORMSPRAG CLUTCH         	50344,22
90017560,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARO,ARO,ARO,NA,7086,PROD,NA,MARTIN SPROCKET & GEAR,19
90017561,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARO,ARO,ARO,NA,20131,PROD,NA,MARTIN SPROCKET & GEAR,19
90017562,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,003-290,PROD,NA,COPAR CORPORATION        	50319,14
90017563,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,003-355,PROD,NA,COPAR CORPORATION        	50319,14
90017564,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,003-350,PROD,NA,COPAR CORPORATION        	50319,14
90017565,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,003-421,PROD,NA,COPAR CORPORATION        	50319,14
90017566,NA,NA,NA,NA,NA,NA,NA,NA,NA,GE,GE,GE,NA,1156,PROD,NA,REXNORD,6
90017567,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAFCO,LAFCO,LAFCO,NA,LAF-3077-061,PROD,NA,LAFCO                    	50377,26
90017569,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAFCO,LAFCO,LAFCO,NA,LAF-4002-250,PROD,NA,LAFCO                    	50377,26
90017570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTN,NTN,NTN,NA,PP205,PROD,NA,AVENTICS INC            	50298,27
90017571,NA,NA,NA,NA,NA,NA,NA,NA,NA,STAFFORD CORRUGATED,STAFFORD CORRUGATED,STAFFORD,CORRUGATED,400250,PROD,NA,STAFFORD CORRUGATED      	50439,12
90017572,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,236-000,PROD,NA,COPAR CORPORATION        	50319,14
90017573,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,236-505,PROD,NA,COPAR CORPORATION        	50319,14
90017574,NA,NA,NA,NA,NA,NA,NA,NA,NA,COPAR CORPORATION,COPAR CORPORATION,COPAR,CORPORATION,699-003,PROD,NA,COPAR CORPORATION        	50319,14
90017578,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIAB,PIAB,PIAB,NA,BX52P.4K.05AD.F,PROD,NA,PIAB                     	50190,27
90017579,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT4099,PROD,NA,STRAPCO                  	50243,24
90017580,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAFCO,LAFCO,LAFCO,NA,LAF-3096-051,PROD,NA,LAFCO                    	50377,26
90017581,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,4101-010330-00,PROD,NA,STRAPCO                  	50243,24
90017582,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME4296,PROD,NA,STRAPCO                  	50243,24
90017673,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME4057,PROD,NA,STRAPCO                  	50243,24
90017674,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME2213,PROD,NA,STRAPCO                  	50243,24
90017675,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME2074,PROD,NA,STRAPCO                  	50243,24
90017676,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME4519,PROD,NA,STRAPCO                  	50243,24
90017677,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME1693,PROD,NA,STRAPCO                  	50243,24
90017678,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT3568,PROD,NA,STRAPCO                  	50243,24
90017679,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT3793,PROD,NA,STRAPCO                  	50243,24
90017680,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT1365,PROD,NA,STRAPCO                  	50243,24
90017681,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT3546,PROD,NA,STRAPCO                  	50243,24
90017682,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT1240,PROD,NA,STRAPCO                  	50243,24
90017683,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT2683,PROD,NA,STRAPCO                  	50243,24
90017684,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT562,PROD,NA,STRAPCO                  	50243,24
90017685,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT784,PROD,NA,STRAPCO                  	50243,24
90017686,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT3479,PROD,NA,STRAPCO                  	50243,24
90017687,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT696,PROD,NA,STRAPCO                  	50243,24
90017688,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,4101-300300-21,PROD,NA,STRAPCO                  	50243,24
90017689,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,2902-011900-12,PROD,NA,STRAPCO                  	50243,24
90017690,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME2404,PROD,NA,STRAPCO                  	50243,24
90017691,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT156,PROD,NA,STRAPCO                  	50243,24
90017692,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT46,PROD,NA,STRAPCO                  	50243,24
90017693,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,NT1961,PROD,NA,STRAPCO                  	50243,24
90017694,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,3109-160421-01,PROD,NA,STRAPCO                  	50243,24
90017695,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,0660-680300-12,PROD,NA,STRAPCO                  	50243,24
90017696,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRAPCO,STRAPCO,STRAPCO,NA,ME549,PROD,NA,STRAPCO                  	50243,24
90017697,NA,NA,NA,NA,NA,NA,NA,NA,NA,BANVIL 2000,BANVIL 2000,BANVIL,2000,FP56R,PROD,NA,BANVIL 2000              	50300,20
90017698,NA,NA,NA,NA,NA,NA,NA,NA,NA,CARLO GAVAZZI,CARLO GAVAZZI,CARLO,GAVAZZI,PMC01D115,PROD,NA,CARLO GAVAZZI            	50036,18
90017699,NA,NA,NA,NA,NA,NA,NA,NA,NA,CARLO GAVAZZI,CARLO GAVAZZI,CARLO,GAVAZZI,SL150115,PROD,NA,CARLO GAVAZZI            	50036,18
90017700,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,60308R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017701,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,60303,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017702,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,USCC1I,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017703,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,MPDB63133,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017704,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,20321,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017705,NA,NA,NA,NA,NA,NA,NA,NA,NA,ILSCO,ILSCO,ILSCO,NA,M-164,PROD,NA,ILSCO                    	50364,26
90017706,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALLEN BRADLEY,ALLEN BRADLEY,ALLEN,BRADLEY,40410-326-52,PROD,NA,ALLENBRADLEY            	50004,19
90017707,NA,NA,NA,NA,NA,NA,NA,NA,NA,LINEMASTER,LINEMASTER,LINEMASTER,NA,522B12,PROD,NA,LINEMASTER               	50384,21
90017712,NA,NA,NA,NA,NA,NA,NA,NA,NA,HUBBELL,HUBBELL,HUBBELL,NA,CPB20,PROD,NA,HUBBELL                  	50107,24
90017613,NA,NA,NA,NA,NA,NA,NA,NA,NA,HUBBELL,HUBBELL,HUBBELL,NA,CPB21,PROD,NA,HUBBELL                  	50107,24
90017614,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCHNEIDER ELECTRIC,SCHNEIDER ELECTRIC,SCHNEIDER,ELECTRIC,ZCKE67,PROD,NA,SCHNEIDER ELECTRIC       	50216,13
90017592,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERICO,ERICO,ERICO,NA,TAC2GSFHQ,PROD,NA,ERICO                    	50339,26
90017602,NA,NA,NA,NA,NA,NA,NA,NA,NA,SQUARE D,SQUARE D,SQUARE,D,QO115,PROD,NA,SQUARE D                 	50438,23
90017603,NA,NA,NA,NA,NA,NA,NA,NA,NA,SQUARE D,SQUARE D,SQUARE,D,QOB120,PROD,NA,SQUARE D                 	50438,23
90017604,NA,NA,NA,NA,NA,NA,NA,NA,NA,SQUARE D,SQUARE D,SQUARE,D,QOB215,PROD,NA,SQUARE D                 	50438,23
90017605,NA,NA,NA,NA,NA,NA,NA,NA,NA,SQUARE D,SQUARE D,SQUARE,D,QO220,PROD,NA,SQUARE D                 	50438,23
90017608,NA,NA,NA,NA,NA,NA,NA,NA,NA,HUBBELL,HUBBELL,HUBBELL,NA,HBL7832D,PROD,NA,HUBBELL                  	50107,24
90017609,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS4R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017610,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,GP25,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017611,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,GP20,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017612,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,GP30,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017523,NA,NA,NA,NA,NA,NA,NA,NA,NA,TYRAP,TYRAP,TYRAP,NA,MPNY-750A-9-C,PROD,NA,TYRAP                    	50266,26
90017524,NA,NA,NA,NA,NA,NA,NA,NA,NA,PANDUIT,PANDUIT,PANDUIT,NA,BT4S-M,PROD,NA,PANDUIT                  	50406,24
90017525,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,CNL325,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017526,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,CNL200,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017527,NA,NA,NA,NA,NA,NA,NA,NA,NA,3M,3M,3M,NA,3939-2X60,PROD,NA,TELEMECANIQUE,12
90017528,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRADY,BRADY,BRADY,NA,107661,PROD,NA,ALLENBRADLEY            	50004,25
90017530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF1,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017531,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF2,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017532,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF4,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017533,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF5,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017534,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF71/2,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017535,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF10,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017536,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF15,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017537,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF20,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017538,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF25,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017539,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,AF30,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017540,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J20,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017541,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J15,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017542,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J40,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017543,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J60,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017544,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS15R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017545,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS10RID,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017546,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS35RID,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017547,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,OTS25,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017548,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS40R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017549,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS35R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017550,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS50R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017551,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS60R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017552,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J80,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017633,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J70,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017634,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J90,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017635,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J125,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017636,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS80R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017637,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A6K70R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017638,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS100R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017639,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS100RID,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017640,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A50QS150-4,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017641,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A50QS300-4,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017642,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A50QS125-4,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017643,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J200,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017644,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS125R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017645,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS150RID,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017646,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS150R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017647,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS175RID,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017648,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J225,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017649,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4J400,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017650,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A6K225R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017651,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A6K300R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017652,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A6K350R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017653,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS300R,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017654,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,TRS300RID,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017655,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,A4BY1000,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017656,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,ATQR1,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017657,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,ATQR6,PROD,NA,FERRAZ SHAWMUT           	50341,17
90017658,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ SHAWMUT,FERRAZ SHAWMUT,FERRAZ,SHAWMUT,ATQR25,PROD,NA,FERRAZ SHAWMUT           	50341,17
